,longitude,latitude,circle code,population-all sexes,population-male,population-female,population-transgender,literacy % (10+ years)-female,literacy % (10+ years)-transgender,primary but below matric-male,primary but below matric-female,primary but below matric-transgender,matric but below degree and others-male,matric but below degree and others-female,matric but below degree and others-transgender,degree and above-male,degree and above-female,degree and above-transgender,religion-muslim,religion-nonmuslim,10 years and above,18 years and above,60 years and above,worked (10 years and above),holding cnic (18 years and above),literacy % (10+ years)-all sexes,literacy % (10+ years)-male,male voters,female voters,total hh,pacca,semi-pacca,kacha,pot-able water,electricity,gas,kitchen,bath room,latrine,average household size
92,74.30414584,31.44231109,2591903,8816,4496,4319,1.0,87.08,100.0,1006,854,,1169,1092,1.0,872,827.0,,8425,391.0,6950,5692,716,2171,5279,89.42,91.68,2978,2634,1319,1280,15.0,24.0,1253,1314,1132.0,1265,1307,1319,6.52
93,74.30346048,31.43649609,2592001,4902,2486,2416,,83.32,,745,631,,577,544,,178,194.0,,4893,9.0,3669,2899,243,1641,2615,86.84,90.21,1363,1211,768,743,2.0,23.0,747,768,760.0,766,752,768,6.34
94,74.307456,31.436247,2592002,12640,6561,6077,2.0,82.49,100.0,1934,1600,2.0,1657,1389,,598,603.0,,12477,163.0,9879,7825,708,5514,6965,84.97,87.2,4634,3993,1930,1911,16.0,3.0,1926,1923,1909.0,1798,1926,1927,6.26
95,74.31232877,31.43430495,2592003,10608,5699,4908,1.0,85.03,100.0,1876,1366,,1570,1269,1.0,418,430.0,,10423,185.0,8346,6672,564,3314,5901,87.62,89.81,3051,2560,1763,1707,26.0,30.0,1736,1745,1717.0,1743,1737,1761,5.85
96,74.31608324,31.44148347,2592004,21663,11612,10049,2.0,62.84,,3114,2198,,1821,1378,,419,399.0,,18227,3436.0,16434,12874,955,7371,10351,66.78,70.09,4194,3306,3379,3272,62.0,45.0,3327,3363,3139.0,2884,3343,3360,6.26
97,74.30804191,31.44396183,2592005,13688,7005,6679,4.0,85.02,50.0,1537,1462,,2132,1741,1.0,1109,1043.0,1.0,13326,362.0,10635,8495,948,4948,7672,87.7,90.28,3771,3259,2235,2201,5.0,29.0,1645,2225,2060.0,2203,2221,2232,5.9
98,74.31246623,31.44335482,2592006,13257,6832,6423,2.0,83.84,100.0,1871,1551,,1697,1516,,614,697.0,1.0,12319,938.0,10174,8240,823,3170,7346,86.04,88.11,4001,3491,2308,2246,17.0,45.0,2255,2293,2228.0,2256,2264,2301,5.7
99,74.303827,31.429224,2592101,15665,8144,7519,2.0,68.58,50.0,1956,1599,,1156,986,,213,223.0,1.0,12504,3161.0,11684,8967,710,4690,8140,71.28,73.7,5745,4187,2404,2352,29.0,23.0,2379,2397,2254.0,2344,2386,2401,6.45
100,74.3050395,31.432923,2592102,17334,8866,8468,,85.12,,2537,2145,,2132,1930,,675,739.0,,17167,167.0,13180,10544,1044,4487,9146,87.45,89.68,5559,4593,2885,2804,49.0,32.0,2742,2859,2803.0,2462,2857,2869,5.97
101,74.30948524,31.43163224,2592103,10769,5520,5249,,81.7,,1481,1203,,1265,1245,,382,435.0,,10584,185.0,8229,6520,612,1663,5630,83.32,84.86,3226,2655,1610,1581,5.0,24.0,1583,1605,1542.0,1527,1591,1581,6.56
102,74.31264559,31.4937161,2592201,6212,3247,2962,3.0,95.61,100.0,594,569,,953,907,2.0,867,740.0,1.0,6113,99.0,5217,4352,720,2032,4158,96.17,96.67,2597,2560,1101,1078,16.0,7.0,987,1094,1042.0,1100,1099,1098,5.41
103,74.31871085,31.50769368,2592202,9193,5074,4118,1.0,86.41,100.0,1140,677,,1173,922,1.0,1380,1248.0,,9055,138.0,7795,6457,982,3674,6217,87.61,88.54,2994,2911,1551,1512,7.0,32.0,1135,1540,1467.0,1475,1536,1542,5.69
104,74.31756117,31.50192378,2592203,14213,8229,5978,6.0,64.65,33.33,1771,1235,1.0,1882,876,1.0,1058,515.0,,13107,1106.0,11381,9312,829,4431,8522,71.71,76.57,3889,3128,2089,1999,49.0,41.0,1772,2052,1880.0,1938,2055,2085,5.98
105,74.32418378,31.4987423,2592204,5314,2845,2467,2.0,89.87,100.0,521,369,,696,562,1.0,914,792.0,,5290,24.0,4499,3782,648,1770,3578,91.31,92.52,2631,2491,878,859,2.0,17.0,788,869,829.0,869,869,872,5.4
106,74.30282422,31.48435024,2592301,18848,9736,9110,2.0,96.01,50.0,1187,779,,3168,3391,,3799,3472.0,1.0,17667,1181.0,17172,15729,944,4721,15172,95.94,95.87,2932,2757,1511,1434,12.0,65.0,1081,1508,1437.0,1415,1463,1506,6.17
107,74.30713618,31.47734644,2592302,12494,6769,5718,7.0,66.44,14.29,1437,1014,,1170,886,,759,597.0,,12430,64.0,9575,7569,707,3383,6436,71.1,75.03,3849,3077,2104,2051,12.0,41.0,1862,2089,2040.0,1563,2075,2090,5.82
108,74.30721197,31.48752089,2592303,11988,6539,5443,6.0,82.01,50.0,936,789,1.0,1434,1161,2.0,2032,1424.0,,11608,380.0,9969,8213,1141,3297,7602,85.04,87.55,3295,3245,2050,2000,25.0,25.0,1274,2041,1925.0,1706,2031,2046,5.47
109,74.3094527,31.4769959,2592304,4228,3132,1096,,86.97,,505,231,,941,251,,1007,149.0,,4218,10.0,3721,3284,138,1112,3000,92.07,93.62,654,556,1054,890,159.0,5.0,1030,1047,1006.0,1036,1053,1049,3.93
110,74.31441889,31.4709978,2592305,5431,2720,2711,,92.95,,373,371,,527,622,,1135,1012.0,,5375,56.0,4486,3735,669,1614,3511,94.29,95.65,1766,1795,1007,982,5.0,20.0,941,998,983.0,959,988,1004,5.37
111,74.30947651,31.46783988,2592306,14054,7439,6614,1.0,84.33,100.0,1406,1157,,1787,1474,1.0,1487,1275.0,,13973,81.0,11226,9094,1117,4629,8105,86.76,88.89,4087,3817,2328,2231,71.0,26.0,2183,2303,2164.0,2286,2303,2301,5.82
112,74.30415308,31.47150023,2592307,5691,2868,2823,,93.12,,381,370,,723,729,,1069,993.0,,5611,80.0,4741,3957,694,1540,3771,94.33,95.52,2459,2468,1083,1067,7.0,9.0,449,1073,1061.0,1059,1078,1077,5.22
113,74.29915173,31.47106081,2592401,14289,7374,6913,2.0,77.69,100.0,1292,1012,,1582,1426,2.0,1709,1524.0,,13698,591.0,11391,9224,1113,4608,8232,80.3,82.68,2638,2492,2502,2350,59.0,93.0,1916,2462,2293.0,2067,2459,2486,5.59
114,74.29710115,31.46371023,2592402,8843,4464,4379,,90.13,,717,736,,1131,1125,,1320,1185.0,,8652,191.0,7263,5908,722,1534,5465,91.27,92.39,2042,1923,1548,1472,36.0,40.0,1369,1526,1447.0,1454,1512,1519,5.56
115,74.29335398,31.46142725,2592403,14352,7644,6692,16.0,58.58,31.25,1685,1099,3.0,917,713,,472,440.0,,14017,335.0,10756,8117,672,4294,6440,63.74,68.25,2103,1652,2139,1977,114.0,48.0,2104,2108,1952.0,1123,2126,2133,6.44
116,74.30169488,31.46081343,2592404,23908,11893,12011,4.0,87.81,100.0,2001,1857,1.0,2971,3088,2.0,3124,3088.0,1.0,23594,314.0,19292,15907,1900,6273,14481,89.6,91.43,3445,3281,4039,3907,28.0,104.0,3496,4004,3823.0,3971,3977,4034,5.57
117,74.2934106,31.48012479,2592501,5814,3124,2687,3.0,89.71,66.67,562,513,,866,783,1.0,1019,662.0,,5716,98.0,4929,3898,221,1687,3614,92.76,95.4,1629,1501,1059,1041,9.0,9.0,883,1056,974.0,1007,1051,1059,5.44
118,74.29951214,31.47448176,2592502,6922,3746,3174,2.0,86.39,,598,453,,991,790,,1053,888.0,,6803,119.0,5639,4701,568,2224,4540,87.85,89.13,2286,2044,1318,1264,21.0,33.0,1291,1302,1187.0,1223,1313,1312,5.16
119,74.291529,31.476122,2592503,15734,8471,7260,3.0,63.0,66.67,1990,1409,1.0,1632,1121,1.0,703,482.0,,14222,1512.0,12040,9456,812,5340,7958,68.36,72.74,2566,1961,2658,2598,17.0,43.0,2347,2642,2390.0,2086,2611,2656,5.77
120,74.28811149,31.46749159,2592504,13161,6710,6451,,76.08,,1146,955,,1481,1472,,1386,1266.0,,13028,133.0,10575,8414,976,3211,7547,78.5,80.8,2275,1950,2135,1973,81.0,81.0,1892,2080,1710.0,1977,2079,2098,5.9
121,74.28284116,31.47476228,2592505,10457,5392,5061,4.0,82.38,100.0,728,676,2.0,1462,1227,2.0,1395,1260.0,,10350,107.0,8387,6866,916,2988,6453,84.0,85.47,1639,1571,1796,1632,25.0,139.0,1248,1720,1461.0,1644,1718,1787,5.67
122,74.28640318,31.47260833,2592506,7309,3685,3624,,87.66,,573,548,,1002,952,,958,864.0,,7212,97.0,5845,4671,583,2115,4312,89.92,92.15,1686,1588,1329,1279,25.0,25.0,1229,1321,1183.0,1191,1251,1232,5.44
123,74.28929064,31.48031249,2592507,12452,6400,6050,2.0,85.41,100.0,1382,1352,,1897,1552,,1182,969.0,2.0,12189,263.0,9920,7839,562,3543,7057,89.31,93.0,2702,2246,2238,2169,10.0,59.0,1724,2219,2091.0,2220,2230,2233,5.53
124,74.285217,31.519272,2592601,1946,934,1011,1.0,86.58,,141,154,,268,301,,264,247.0,,1934,12.0,1591,1313,189,556,1194,88.25,90.17,432,362,383,382,1.0,,366,381,381.0,381,382,382,5.08
125,74.2886406,31.5178656,2592602,6351,3268,3081,2.0,90.44,100.0,584,561,,1016,889,,797,770.0,2.0,6280,71.0,5206,4247,585,1217,3955,92.05,93.58,2314,2123,1140,1124,9.0,7.0,1119,1137,1124.0,1131,1133,1138,5.45
126,74.27912944,31.51662023,2592603,11613,5834,5779,,90.99,,1025,978,,1579,1613,,1482,1421.0,,11578,35.0,9411,7622,1100,2472,7082,92.02,93.05,4054,3907,1891,1864,19.0,8.0,1840,1887,1690.0,1882,1882,1885,6.1
127,74.27917,31.511499,2592604,6727,3307,3419,1.0,95.08,100.0,504,547,,914,996,,1131,1031.0,1.0,6684,43.0,5536,4571,842,1962,4371,96.37,97.69,2526,2458,1191,1183,3.0,5.0,862,1189,1187.0,1183,1190,1191,5.6
128,74.28998,31.509662,2592701,14325,7529,6795,1.0,69.93,,1538,1186,,1323,1131,,981,901.0,,13411,914.0,11031,8562,964,3767,7283,72.56,74.93,2887,2450,2425,2313,69.0,43.0,2138,2412,2250.0,2149,2399,2416,5.86
129,74.29438596,31.5079704,2592702,12386,6629,5754,3.0,61.1,66.67,1436,1034,2.0,1291,828,,529,451.0,,11713,673.0,9457,7239,592,4203,5919,67.62,73.24,3129,2491,1912,1811,70.0,31.0,1742,1884,1778.0,1531,1885,1907,6.26
130,74.296083,31.512838,2592703,7617,3914,3703,,87.52,,710,666,,1021,929,,971,919.0,,7440,177.0,6165,5002,736,2350,4645,88.56,89.55,2408,2319,1272,1259,2.0,11.0,1118,1269,1257.0,1260,1263,1267,5.9
131,74.29166529,31.50146182,2592704,3027,1595,1432,,89.64,,360,307,,497,381,,370,304.0,,2884,143.0,2570,2071,89,1148,1960,92.18,94.43,1146,952,511,502,,9.0,505,508,496.0,497,504,509,5.86
132,74.284037,31.508518,2592801,14816,8023,6793,,86.89,,1463,1173,,1971,1649,,2036,1572.0,,14388,428.0,11962,9750,1280,4317,9028,88.68,90.18,3881,3459,2420,2335,33.0,52.0,1830,2407,2281.0,2211,2384,2391,5.81
133,74.285384,31.497518,2592802,11962,6047,5915,,93.15,,978,952,,1658,1690,,1955,1776.0,,11739,223.0,9984,8213,1460,1842,7915,93.67,94.18,4059,3936,2087,2060,9.0,18.0,1450,2074,1941.0,2042,2071,2072,5.61
134,74.304517,31.515214,2592901,8430,4336,4094,,85.8,,751,793,,1272,1075,,1060,829.0,,8249,181.0,6848,5342,473,1767,4943,88.62,91.29,2933,2611,1410,1381,6.0,23.0,912,1407,1394.0,1355,1395,1407,5.86
135,74.31174281,31.51890047,2592902,7373,3791,3582,,81.96,,845,798,,1003,857,,575,496.0,,7112,261.0,5853,4645,433,1026,4204,84.9,87.75,2880,2550,1095,1014,70.0,11.0,923,1090,1058.0,1076,1090,1090,6.67
136,74.317659,31.515125,2592903,6917,3407,3509,1.0,92.7,,684,456,,933,1167,,1064,1071.0,,6697,220.0,5940,4966,448,1155,4772,94.34,96.08,2515,2338,951,938,9.0,4.0,935,949,904.0,939,949,948,5.92
137,74.30815455,31.50923776,2592904,8964,4892,4072,,90.1,,969,624,,1481,1121,,1260,1234.0,,8870,94.0,7648,6313,801,2272,5865,91.15,92.0,2725,2643,1390,1330,50.0,10.0,1382,1387,1350.0,1381,1384,1387,5.7
138,74.29393008,31.51771912,2593001,7239,3709,3530,,92.84,,592,538,,1058,1060,,1186,1004.0,,7125,114.0,5927,4845,680,2013,4613,94.55,96.18,3395,3275,1312,1284,11.0,17.0,1194,1303,1272.0,1292,1294,1305,5.48
139,74.29909256,31.5138338,2593002,4108,2137,1970,1.0,92.15,100.0,357,326,,594,508,1.0,635,568.0,,3928,180.0,3342,2761,392,1257,2597,93.51,94.76,1139,1034,740,723,3.0,14.0,542,737,712.0,718,730,735,5.54
140,74.300236,31.521513,2593003,13506,6860,6646,,93.55,,1137,1080,,2158,2074,,1809,1699.0,,13356,150.0,11055,9027,1249,3367,8463,94.71,95.84,5103,4757,2463,2425,19.0,19.0,2240,2438,2341.0,2423,2443,2451,5.41
141,74.303541,31.521628,2593004,9453,4834,4617,2.0,92.07,50.0,986,878,,1514,1515,,998,893.0,,9408,45.0,7583,6150,739,2648,5565,93.51,94.93,2809,2531,1668,1603,52.0,13.0,1172,1664,1593.0,1652,1656,1666,5.66
142,74.305712,31.52486,2593101,16064,8204,7857,3.0,83.59,66.67,2007,1823,,2228,2065,2.0,924,955.0,,15864,200.0,12409,9914,1049,3963,8670,85.04,86.45,3869,3158,2569,2479,58.0,32.0,2535,2566,2306.0,2480,2542,2564,6.18
143,74.30564915,31.52052956,2593102,23120,11677,11441,2.0,88.22,,2650,2533,,3427,3147,,1765,1764.0,,22935,185.0,18192,14523,1578,6374,12865,89.54,90.85,6190,5201,3799,3733,15.0,51.0,3474,3780,3584.0,3610,3757,3792,6.05
144,74.313357,31.529432,2593201,12790,6557,6232,1.0,88.68,,1745,1495,,1892,1783,,748,742.0,,12737,53.0,10124,8063,866,3647,7036,89.63,90.54,4382,3741,2002,1988,4.0,10.0,1925,1993,1957.0,1994,1995,2002,5.88
145,74.31430687,31.52739081,2593202,14377,7385,6990,2.0,83.79,100.0,1993,1667,,1793,1857,1.0,573,602.0,,14275,102.0,11085,8694,900,4315,7553,85.04,86.23,2790,2251,2303,2235,22.0,46.0,2198,2288,2193.0,2159,2268,2299,6.02
146,74.3103791,31.52686,2593203,12645,6607,6032,6.0,81.0,83.33,1669,1326,1.0,1617,1496,,483,517.0,,12540,105.0,9762,7644,778,3717,6678,82.6,84.05,3371,2641,1896,1807,19.0,70.0,1480,1887,1818.0,1775,1831,1883,6.57
147,74.318118,31.537229,2593301,10613,5778,4830,5.0,90.93,80.0,1472,1048,1.0,1585,1414,1.0,1025,797.0,,10499,114.0,8640,7028,739,3458,6353,91.41,91.81,3542,2988,1841,1766,50.0,25.0,1688,1825,1775.0,1806,1825,1815,5.51
148,74.3186727,31.53385593,2593302,6546,3912,2632,2.0,88.33,50.0,1087,731,,1238,734,,492,231.0,,6497,49.0,5409,4435,368,1060,3870,89.24,89.83,2039,1641,841,826,9.0,6.0,827,838,814.0,827,835,840,6.29
149,74.313938,31.533637,2593303,5935,3122,2813,,80.12,,801,592,,747,831,,189,198.0,,5527,408.0,4719,3798,471,921,3365,79.44,78.83,2160,1843,1056,1027,15.0,14.0,845,1050,993.0,1010,1042,1053,5.62
150,74.31352889,31.53091359,2593304,5522,3103,2415,4.0,78.88,25.0,910,599,,632,587,,263,187.0,1.0,5521,1.0,4446,3548,340,1781,2990,77.17,75.99,1916,1441,783,721,53.0,9.0,774,783,764.0,739,772,781,6.5
151,74.32064972,31.52831311,2593305,6852,3933,2915,4.0,87.44,25.0,721,553,,1163,840,1.0,864,508.0,,6818,34.0,5656,4712,431,1741,4251,87.68,87.92,2607,2296,931,910,14.0,7.0,924,923,900.0,884,924,927,6.37
152,74.318779,31.525085,2593306,14462,7832,6630,,93.54,,1482,1261,,2510,1940,,1635,1337.0,,14358,104.0,11740,9594,1035,4241,8743,94.78,95.8,4977,4180,2191,2150,12.0,29.0,2062,2188,2126.0,2156,2164,2189,6.09
153,74.31525988,31.51905746,2593307,12983,7183,5800,,92.49,,1433,1050,,2464,1783,,1700,1442.0,,12595,388.0,11007,9031,984,3719,8337,94.31,95.76,3593,3357,1956,1811,128.0,17.0,1616,1952,1878.0,1901,1943,1954,5.77
154,74.311554,31.532864,2593401,13818,6950,6867,1.0,89.96,100.0,2014,1745,,2013,2047,,759,814.0,1.0,13725,93.0,11031,8785,1012,3113,8016,90.76,91.55,4657,3846,2328,2287,24.0,17.0,2308,2322,2198.0,2324,2312,2283,5.88
155,74.306796,31.531248,2593402,11776,6146,5630,,89.31,,1538,1300,,1713,1577,,858,924.0,,11710,66.0,9423,7442,859,3292,6815,90.19,91.01,4662,4039,1927,1910,6.0,11.0,1741,1922,1859.0,1924,1919,1924,5.95
156,74.314473,31.53807,2593501,12386,6283,6102,1.0,83.8,100.0,1405,1184,,1682,1703,1.0,931,965.0,,11500,886.0,9905,7986,853,3223,7147,84.39,84.96,4343,3790,2196,2143,19.0,34.0,2160,2184,2151.0,2182,2171,2193,5.56
157,74.310812,31.536338,2593502,6265,3221,3043,1.0,81.79,,734,619,,946,889,,395,405.0,,6231,34.0,4992,3977,465,1293,3452,83.29,84.78,1592,1344,1055,1036,10.0,9.0,1018,1050,1006.0,1018,1049,1052,5.93
158,74.311604,31.53905,2593503,5601,2904,2697,,89.46,,795,587,,840,866,,313,354.0,,5547,54.0,4434,3444,400,1491,3131,90.46,91.39,1658,1025,978,964,5.0,9.0,391,975,938.0,949,967,975,5.62
159,74.33399113,31.52996377,2593601,14796,9212,5582,2.0,90.81,50.0,1169,746,1.0,1813,2013,,1417,1243.0,,14185,611.0,13048,11486,930,5574,10910,85.84,83.01,3685,3483,1660,1603,30.0,27.0,1635,1651,1553.0,1577,1649,1654,5.86
160,74.326054,31.534905,2593602,7921,4133,3788,,81.17,,1072,799,,918,804,,538,506.0,,7807,114.0,6292,4939,433,1768,4210,84.54,87.61,2796,2381,1287,1214,34.0,39.0,1252,1286,1240.0,1200,1271,1286,6.05
161,74.326871,31.528941,2593603,12725,6877,5846,2.0,80.95,100.0,1754,1384,,1797,1428,1.0,1014,646.0,1.0,12532,193.0,10190,8276,812,3907,7387,84.5,87.44,3802,3164,2032,1957,50.0,25.0,2000,2011,1937.0,1978,2009,2020,5.94
162,74.32098305,31.53452044,2593604,12554,6531,6020,3.0,77.71,66.67,1551,1252,,1477,1238,1.0,819,768.0,,11633,921.0,9800,7837,804,1790,6876,81.01,84.05,2875,2398,2109,2023,28.0,58.0,1928,2084,2053.0,2033,2055,2107,5.84
163,74.32609863,31.52329664,2593605,13101,7194,5906,1.0,75.12,,1832,1319,,1943,1308,,633,473.0,,9608,3493.0,10450,8399,757,3399,7215,80.22,84.27,3728,3163,2102,2065,18.0,19.0,1647,2088,1918.0,2053,2087,2024,5.49
164,74.30307762,31.52851286,2593701,5646,2830,2816,,94.49,,572,601,,934,976,,559,497.0,,5622,24.0,4543,3710,491,1526,3428,95.62,96.78,2935,2638,971,952,3.0,16.0,174,955,942.0,967,962,564,5.66
165,74.30888453,31.52961211,2593702,9448,4733,4710,5.0,80.85,20.0,1191,1084,,1183,1202,1.0,419,462.0,,9380,68.0,7293,5768,628,2239,4953,81.94,83.12,2368,2131,1501,1470,20.0,11.0,1395,1498,1453.0,1438,1488,1492,6.27
166,74.308564,31.527786,2593703,13985,7185,6791,9.0,84.54,77.78,2104,1674,2.0,1657,1642,1.0,457,548.0,1.0,13285,700.0,10719,8576,889,3889,7174,85.59,86.58,6687,5323,2408,2381,10.0,17.0,1779,2391,2329.0,2230,2392,2186,5.75
167,74.36556,31.358875,2593801,8789,4584,4201,4.0,60.85,75.0,1167,906,1.0,833,641,1.0,192,226.0,1.0,8707,82.0,6472,5020,449,2854,3973,65.51,69.76,2308,1671,1340,1250,48.0,42.0,1279,1281,1032.0,1132,1269,1295,6.54
168,74.3753825,31.3717318,2593802,11000,5707,5292,1.0,57.2,,1546,1100,,691,564,,91,90.0,,10938,62.0,7860,5771,472,2873,4290,64.01,70.23,2745,1678,1653,1520,103.0,30.0,1621,1620,625.0,697,1617,1648,6.64
169,74.390059,31.36753,2593803,11650,6020,5630,,62.32,,1730,1391,,790,679,,177,174.0,,11630,20.0,8575,6476,496,1636,4910,66.38,70.17,2936,1925,1510,1362,126.0,22.0,1487,1503,987.0,1029,1491,1508,7.66
170,74.37976757,31.36805803,2593804,23054,11961,11092,1.0,57.36,,3028,2458,,1307,1125,,241,225.0,,22388,666.0,16692,12434,936,6066,9289,60.74,63.88,6027,4058,3263,2879,320.0,64.0,3086,3221,1820.0,1756,3162,3252,7.04
171,74.37394967,31.35359539,2593805,24512,12861,11642,9.0,59.94,33.33,3331,2530,2.0,1785,1448,,389,343.0,,24195,317.0,17680,13271,1021,5102,10395,63.93,67.52,4699,2953,3371,3090,171.0,110.0,3215,3328,2022.0,2069,3243,3351,7.23
